Time,Pos,x,y,z
2024-04-09 11:13:42.368,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:42.385,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:42.402,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:42.419,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:42.436,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:42.527,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:42.617,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:42.722,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:42.842,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:42.992,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:43.052,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:43.172,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:43.292,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:43.351,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:43.472,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:43.591,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:43.712,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:43.772,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:43.891,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:44.012,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:44.072,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:44.191,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:44.311,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:44.432,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:44.491,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:44.612,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:44.732,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:44.852,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:13:44.912,SensorPos.R_HIP,0.0,0.0,0.0
