Time,Pos,x,y,z
2024-04-09 11:22:13.409,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:13.425,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:13.472,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:13.489,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:13.528,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:13.545,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:13.561,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:13.578,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:13.599,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:13.648,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:13.665,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:13.681,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:13.708,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:13.725,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:13.772,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:13.789,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:13.828,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:13.845,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:13.862,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:13.880,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:13.898,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:13.948,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:13.965,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:13.982,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:14.008,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:14.025,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:14.074,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:14.090,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:14.129,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:14.145,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:14.161,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:14.177,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:14.249,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:14.265,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:14.282,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:14.299,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:14.318,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:14.368,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:14.386,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:14.402,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:14.429,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:14.445,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:14.492,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:14.548,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:14.566,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:14.582,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:14.599,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:14.615,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:14.633,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:14.672,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:14.689,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:14.727,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:14.745,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:14.761,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:14.792,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:14.809,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:14.848,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:14.865,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:14.882,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:14.899,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:14.918,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:14.969,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:14.986,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:15.002,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:15.039,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:15.088,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:15.105,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:15.121,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:15.149,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:15.165,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:15.212,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:15.229,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:15.269,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:15.285,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:15.302,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:15.318,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:15.338,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:15.388,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:15.405,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:15.421,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:15.448,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:15.465,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:15.512,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:15.529,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:15.568,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:15.585,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:15.601,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:15.638,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:15.656,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:15.689,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:15.706,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:15.752,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:15.768,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:15.808,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:15.825,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:15.868,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:15.884,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:15.902,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:15.918,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:15.934,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:15.988,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:16.005,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:16.023,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:16.039,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:16.058,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:16.109,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:16.126,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:16.168,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:16.186,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:16.202,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:16.233,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:16.288,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:16.305,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:16.322,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:16.338,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:16.354,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:16.371,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:16.408,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:16.425,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:16.442,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:16.479,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:16.529,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:16.545,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:16.588,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:16.605,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:16.621,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:16.637,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:16.658,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:16.675,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:16.709,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:16.725,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:16.742,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:16.779,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:16.828,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:16.845,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:16.862,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:16.888,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:16.905,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:16.962,SensorPos.L_ANKLE,99.12,3.94,-1.56
2024-04-09 11:22:17.008,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:22:17.026,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:17.042,SensorPos.R_ANKLE,152.25,0.38,-1.25
2024-04-09 11:22:17.058,SensorPos.L_HIP,219.44,3.38,126.44
2024-04-09 11:22:17.074,SensorPos.L_ANKLE,99.12,3.94,-1.56
