Time,Pos,x,y,z
2024-04-09 10:44:14.264,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:14.324,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:14.444,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:14.500,SensorPos.R_HIP,42.56,-32.81,-110.25
2024-04-09 10:44:14.516,SensorPos.R_HIP,42.56,-32.81,-110.25
2024-04-09 10:44:14.559,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:14.576,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:14.620,SensorPos.R_HIP,42.56,-32.81,-110.25
2024-04-09 10:44:14.636,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:14.739,SensorPos.R_HIP,42.56,-32.81,-110.25
2024-04-09 10:44:14.757,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:14.799,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:14.864,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:14.923,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:14.980,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:15.039,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:15.056,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:15.159,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:15.177,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:15.220,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:15.340,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:15.356,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:15.372,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:15.460,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:15.476,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:15.520,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:15.583,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:15.640,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:15.657,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:15.759,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:15.776,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:15.883,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:15.940,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:15.956,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:16.003,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:16.061,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:16.077,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:16.180,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:16.196,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:16.300,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:16.316,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:16.364,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:16.483,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:16.539,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:16.604,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:16.659,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:16.676,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:16.692,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:16.708,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:16.784,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:16.841,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:16.899,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:16.915,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:17.019,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:17.036,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:17.081,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:17.097,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:17.140,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:17.203,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:17.324,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:17.379,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:17.444,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:17.499,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:17.516,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:17.624,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:17.740,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:17.812,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:17.829,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:17.923,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:17.939,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:18.046,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:18.099,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:18.116,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:18.219,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:18.235,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:18.402,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:18.419,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:18.435,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:18.523,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:18.579,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:18.613,SensorPos.R_ANKLE,20.0,26.0,119.62
2024-04-09 10:44:18.643,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:18.699,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:18.716,SensorPos.R_ANKLE,20.0,26.0,119.62
2024-04-09 10:44:18.763,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:18.807,SensorPos.R_ANKLE,20.0,26.0,119.62
2024-04-09 10:44:18.824,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:18.879,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:18.926,SensorPos.R_ANKLE,20.12,26.06,119.75
2024-04-09 10:44:18.944,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:18.999,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:19.019,SensorPos.R_ANKLE,20.0,26.0,119.56
2024-04-09 10:44:19.063,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:19.122,SensorPos.R_ANKLE,20.0,26.0,119.56
2024-04-09 10:44:19.138,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:19.179,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:19.196,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:19.213,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:19.239,SensorPos.R_HIP,42.56,-32.81,-110.19
2024-04-09 10:44:19.257,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:19.274,SensorPos.R_ANKLE,20.06,26.06,119.62
2024-04-09 10:44:19.300,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:19.364,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:19.380,SensorPos.R_ANKLE,20.06,26.06,119.62
2024-04-09 10:44:19.420,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:19.437,SensorPos.R_ANKLE,20.06,26.06,119.62
2024-04-09 10:44:19.483,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:19.543,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:19.560,SensorPos.R_ANKLE,20.12,26.06,119.69
2024-04-09 10:44:19.659,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:19.675,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:19.691,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:19.708,SensorPos.R_ANKLE,20.06,26.06,119.62
2024-04-09 10:44:19.725,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:19.784,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:19.801,SensorPos.R_ANKLE,20.06,26.06,119.62
2024-04-09 10:44:19.843,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:19.861,SensorPos.R_ANKLE,20.06,26.06,119.62
2024-04-09 10:44:19.899,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:19.916,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:19.964,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:19.980,SensorPos.R_ANKLE,20.06,26.06,119.56
2024-04-09 10:44:20.021,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:20.084,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:20.100,SensorPos.R_ANKLE,20.06,26.06,119.62
2024-04-09 10:44:20.140,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:20.156,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:20.173,SensorPos.R_ANKLE,20.06,26.06,119.62
2024-04-09 10:44:20.259,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:20.276,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:20.292,SensorPos.R_ANKLE,20.06,26.06,119.62
2024-04-09 10:44:20.320,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:20.384,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:20.400,SensorPos.R_ANKLE,20.0,26.06,119.56
2024-04-09 10:44:20.499,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:20.517,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:20.534,SensorPos.R_ANKLE,20.06,26.06,119.62
2024-04-09 10:44:20.564,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:20.580,SensorPos.R_ANKLE,20.06,26.06,119.56
2024-04-09 10:44:20.620,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:20.636,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:20.684,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:20.700,SensorPos.R_ANKLE,20.06,26.06,119.62
2024-04-09 10:44:20.741,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:20.803,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:20.821,SensorPos.R_ANKLE,20.06,26.06,119.62
2024-04-09 10:44:20.860,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:20.877,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:20.893,SensorPos.R_ANKLE,20.06,26.06,119.62
2024-04-09 10:44:20.979,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:20.996,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:21.012,SensorPos.R_ANKLE,20.06,26.06,119.56
2024-04-09 10:44:21.104,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:21.121,SensorPos.R_ANKLE,20.06,26.06,119.62
2024-04-09 10:44:21.159,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:21.176,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:21.193,SensorPos.R_ANKLE,20.06,26.06,119.56
2024-04-09 10:44:21.223,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:21.280,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:21.297,SensorPos.R_ANKLE,20.06,26.06,119.62
2024-04-09 10:44:21.340,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:21.356,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:21.406,SensorPos.R_ANKLE,20.06,26.06,119.62
2024-04-09 10:44:21.463,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:21.520,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:21.537,SensorPos.R_ANKLE,20.06,26.06,119.56
2024-04-09 10:44:21.580,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:21.597,SensorPos.R_ANKLE,20.06,26.06,119.62
2024-04-09 10:44:21.640,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:21.657,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:21.707,SensorPos.R_ANKLE,20.06,26.06,119.56
2024-04-09 10:44:21.760,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:21.778,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:21.826,SensorPos.R_ANKLE,20.06,26.06,119.56
2024-04-09 10:44:21.883,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:21.899,SensorPos.R_ANKLE,20.06,26.06,119.56
2024-04-09 10:44:21.939,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:22.008,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:22.025,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:22.042,SensorPos.R_ANKLE,20.06,26.06,119.56
2024-04-09 10:44:22.064,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:22.130,SensorPos.R_ANKLE,20.06,26.06,119.56
2024-04-09 10:44:22.179,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:22.197,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:22.246,SensorPos.R_ANKLE,20.06,26.06,119.56
2024-04-09 10:44:22.300,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:22.317,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:22.333,SensorPos.R_ANKLE,20.12,26.06,119.62
2024-04-09 10:44:22.422,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:22.439,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:22.456,SensorPos.R_ANKLE,20.12,26.06,119.62
2024-04-09 10:44:22.480,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:22.543,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:22.560,SensorPos.R_ANKLE,20.12,26.06,119.56
2024-04-09 10:44:22.575,SensorPos.L_HIP,32.88,78.88,-103.06
2024-04-09 10:44:22.600,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:22.618,SensorPos.R_ANKLE,20.12,26.06,119.62
2024-04-09 10:44:22.660,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:22.677,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:22.694,SensorPos.L_HIP,32.88,78.88,-103.06
2024-04-09 10:44:22.779,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:22.797,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:22.813,SensorPos.R_ANKLE,20.12,26.06,119.56
2024-04-09 10:44:22.830,SensorPos.L_HIP,32.88,78.88,-103.06
2024-04-09 10:44:22.847,SensorPos.R_ANKLE,20.12,26.06,119.56
2024-04-09 10:44:22.874,SensorPos.L_HIP,32.88,78.88,-103.06
2024-04-09 10:44:22.903,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:22.920,SensorPos.R_ANKLE,20.12,26.06,119.56
2024-04-09 10:44:22.960,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:22.979,SensorPos.L_HIP,32.88,78.88,-103.06
2024-04-09 10:44:23.020,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:23.037,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:23.053,SensorPos.R_ANKLE,20.06,26.06,119.56
2024-04-09 10:44:23.099,SensorPos.L_HIP,32.88,78.88,-103.06
2024-04-09 10:44:23.139,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:23.155,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:23.172,SensorPos.R_ANKLE,20.12,26.06,119.56
2024-04-09 10:44:23.191,SensorPos.L_HIP,32.88,78.88,-103.06
2024-04-09 10:44:23.207,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:23.262,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:23.280,SensorPos.R_ANKLE,20.12,26.06,119.56
2024-04-09 10:44:23.297,SensorPos.L_HIP,32.88,78.88,-103.06
2024-04-09 10:44:23.323,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:23.340,SensorPos.R_ANKLE,20.12,26.06,119.56
2024-04-09 10:44:23.379,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:23.396,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:23.413,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:23.442,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:23.459,SensorPos.R_ANKLE,20.06,26.06,119.56
2024-04-09 10:44:23.475,SensorPos.L_HIP,32.88,78.88,-103.06
2024-04-09 10:44:23.500,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:23.517,SensorPos.R_KNEE,14.56,0.75,0.5
