Time,Pos,x,y,z
2024-04-09 11:31:14.802,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:14.818,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:14.844,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:14.861,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:14.878,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:14.909,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:14.965,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:14.982,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:14.998,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:15.035,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:15.051,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:15.085,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:15.101,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:15.117,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:15.145,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:15.161,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:15.179,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:15.208,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:15.264,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:15.281,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:15.297,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:15.328,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:15.345,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:15.385,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:15.401,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:15.417,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:15.458,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:15.505,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:15.522,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:15.539,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:15.564,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:15.581,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:15.596,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:15.629,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:15.645,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:15.685,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:15.701,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:15.719,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:15.758,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:15.804,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:15.821,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:15.837,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:15.874,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:15.891,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:15.928,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:15.984,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:16.001,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:16.017,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:16.033,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:16.050,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:16.066,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:16.104,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:16.122,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:16.139,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:16.175,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:16.191,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:16.225,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:16.241,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:16.284,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:16.302,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:16.319,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:16.348,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:16.365,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:16.404,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:16.421,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:16.437,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:16.478,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:16.524,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:16.541,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:16.557,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:16.595,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:16.611,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:16.645,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:16.661,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:16.705,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:16.722,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:16.738,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:16.754,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:16.778,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:16.825,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:16.841,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:16.857,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:16.895,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:16.911,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:16.944,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:16.961,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:17.004,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:17.021,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:17.036,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:17.068,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:17.124,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:17.141,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:17.158,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:17.174,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:17.198,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:17.245,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:17.261,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:17.277,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:17.314,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:17.331,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:17.364,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:17.381,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:17.398,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:17.428,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:17.445,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:17.484,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:17.544,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:17.562,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:17.578,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:17.594,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:17.614,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:17.631,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:17.665,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:17.682,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:17.725,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:17.742,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:17.758,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:17.788,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:17.805,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:17.844,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:17.862,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:17.879,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:17.914,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:17.931,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:17.965,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:17.981,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:18.034,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:18.051,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:18.085,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:18.101,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:18.117,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:18.144,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:18.161,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:18.178,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:18.218,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:18.265,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:18.281,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:18.296,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:18.334,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:18.351,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:18.385,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:18.402,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:18.445,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:18.463,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:18.480,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:18.496,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:18.518,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:18.569,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:18.585,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:18.624,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:18.641,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:18.658,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:18.684,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:18.748,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:18.766,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:18.782,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:18.804,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:18.822,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:18.839,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:18.865,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:18.881,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:18.928,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:18.944,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:18.984,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:19.001,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:19.017,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:19.055,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:19.071,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:19.104,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:19.121,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:19.139,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:19.164,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:19.182,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:19.198,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:19.239,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:19.284,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:19.302,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:19.319,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:19.354,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:19.372,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:19.405,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:19.421,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:19.475,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:19.491,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:19.524,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:19.541,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:19.557,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:19.584,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:19.601,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:19.617,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:19.658,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:19.704,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:19.722,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:19.739,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:19.774,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:19.791,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:19.824,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:19.841,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:19.857,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:19.885,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:19.901,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:19.917,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:19.958,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:20.004,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:20.021,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:20.039,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:20.074,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:20.091,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:20.129,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:20.184,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:20.200,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:20.216,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:20.232,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:20.249,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:20.265,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:20.304,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:20.321,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:20.337,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:20.375,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:20.392,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:20.424,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:20.441,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:20.494,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:20.511,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:20.545,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:20.562,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:20.578,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:20.605,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:20.622,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:20.638,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:20.678,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:20.724,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:20.742,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:20.759,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:20.794,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:20.811,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:20.844,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:20.861,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:20.878,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:20.909,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:20.925,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:20.964,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:20.981,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:21.024,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:21.042,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:21.059,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:21.094,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:21.110,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:21.145,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:21.161,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:21.265,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:21.281,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:21.297,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:21.314,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:21.330,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:21.347,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:21.364,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:21.380,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:21.398,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:21.444,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:21.461,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:21.478,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:21.514,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:21.530,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:21.564,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:21.581,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:21.597,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:21.628,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:21.646,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:21.684,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:21.701,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:21.744,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:21.761,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:21.777,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:21.815,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:21.831,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:21.864,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:21.881,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:21.928,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:21.945,SensorPos.L_HIP,219.94,4.19,126.38
2024-04-09 11:31:21.961,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:21.984,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:22.001,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:31:22.044,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:31:22.062,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:31:22.078,SensorPos.L_HIP,219.88,4.19,126.38
