Time,Pos,x,y,z
2024-04-09 11:29:02.442,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:02.458,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:02.486,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:02.502,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:02.519,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:02.605,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:02.622,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:02.639,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:02.656,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:02.672,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:02.689,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:02.725,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:02.742,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:02.759,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:02.795,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:02.813,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:02.845,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:02.862,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:02.906,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:02.922,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:02.939,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:02.956,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:03.026,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:03.042,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:03.058,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:03.075,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:03.095,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:03.113,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:03.145,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:03.162,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:03.215,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:03.233,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:03.265,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:03.282,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:03.329,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:03.346,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:03.362,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:03.384,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:03.401,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:03.418,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:03.445,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:03.463,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:03.515,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:03.533,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:03.565,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:03.582,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:03.626,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:03.643,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:03.659,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:03.676,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:03.699,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:03.745,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:03.762,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:03.778,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:03.815,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:03.833,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:03.866,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:03.882,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:03.929,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:03.947,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:03.964,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:03.985,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:04.045,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:04.062,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:04.078,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:04.116,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:04.165,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:04.183,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:04.200,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:04.216,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:04.235,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:04.252,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:04.285,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:04.303,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:04.345,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:04.362,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:04.378,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:04.394,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:04.418,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:04.465,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:04.482,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:04.499,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:04.535,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:04.553,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:04.589,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:04.645,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:04.662,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:04.679,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:04.694,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:04.711,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:04.764,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:04.782,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:04.799,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:04.816,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:04.835,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:04.853,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:04.886,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:04.902,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:04.955,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:04.971,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:05.005,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:05.022,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:05.065,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:05.082,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:05.099,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:05.116,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:05.136,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:05.152,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:05.185,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:05.202,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:05.255,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:05.272,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:05.305,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:05.322,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:05.369,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:05.386,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:05.402,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:05.484,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:05.501,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:05.517,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:05.534,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:05.549,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:05.566,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:05.582,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:05.606,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:05.622,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:05.670,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:05.687,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:05.703,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:05.725,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:05.785,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:05.802,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:05.818,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:05.834,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:05.855,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:05.872,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:05.905,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:05.922,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:05.975,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:05.993,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:06.026,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:06.042,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:06.090,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:06.106,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:06.123,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:06.145,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:06.162,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:06.206,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:06.222,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:06.238,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:06.275,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:06.293,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:06.325,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:06.342,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:06.390,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:06.406,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:06.422,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:06.445,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:06.509,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:06.526,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:06.544,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:06.566,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:06.582,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:06.598,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:06.625,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:06.642,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:06.695,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:06.713,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:06.745,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:06.762,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:06.809,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:06.827,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:06.843,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:06.865,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:06.882,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:06.930,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:06.946,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:06.985,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:07.002,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:07.019,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:07.045,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:07.063,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:07.109,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:07.127,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:07.144,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:07.166,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:07.182,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:07.235,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:07.285,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:07.301,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:07.317,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:07.334,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:07.350,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:07.367,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:07.409,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:07.426,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:07.442,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:07.466,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:07.529,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:07.546,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:07.562,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:07.585,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:07.602,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:07.618,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:07.645,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:07.662,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:07.716,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:07.733,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:07.769,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:07.825,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:07.842,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:07.858,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:07.874,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:07.891,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:07.906,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:07.945,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:07.962,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:07.979,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:08.016,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:08.031,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:08.065,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:08.082,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:08.129,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:08.146,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:08.185,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:08.203,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:08.249,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:08.266,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:08.282,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:08.305,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:08.322,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:08.338,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:08.366,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:08.382,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:08.435,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:08.453,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:08.489,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:08.545,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:08.562,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:08.578,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:08.594,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:08.611,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:08.627,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:08.643,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:08.666,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:08.683,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:08.735,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:08.785,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:08.802,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:08.849,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:08.866,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:08.882,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:08.898,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:08.915,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:08.970,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:08.986,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:09.003,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:09.024,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:09.042,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:09.058,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:09.085,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:09.102,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:09.155,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:09.173,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:09.209,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:09.265,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:09.282,SensorPos.R_ANKLE,153.5,-1.06,-1.31
2024-04-09 11:29:09.298,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:09.314,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:09.330,SensorPos.R_HIP,0.0,0.0,0.0
2024-04-09 11:29:09.346,SensorPos.L_HIP,219.81,4.12,126.38
2024-04-09 11:29:09.362,SensorPos.L_ANKLE,99.12,4.31,-1.75
2024-04-09 11:29:09.390,SensorPos.R_ANKLE,153.5,-1.06,-1.31
